F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,TARGET
0.235294118,0.176470588,0.058823529,0.058823529,0,0.235294118,0.176470588,0.235294118,0,0.058823529,0,0.235294118,0.411764706,0,0,0.058823529,0.176470588,0.058823529,0,0.411764706,0,0.058823529,0,0.176470588,0.058823529,0.176470588,0.058823529,0.058823529,0,0.176470588,0.352941176,0,0.058823529,0,0.058823529,0,0.235294118,0,0.176470588,10 0.0008817
0.173913043,0.347826087,0.260869565,0.260869565,0.086956522,0.347826087,0.391304348,0.130434783,0.217391304,0.086956522,0.434782609,0.173913043,0.304347826,0.304347826,0.043478261,0.086956522,0.434782609,0.260869565,0.130434783,0.391304348,0.217391304,0.043478261,0.304347826,0.217391304,0.217391304,0.391304348,0.130434783,0.130434783,0.130434783,0.391304348,0.434782609,0,0,0.391304348,0.130434783,0.130434783,0.391304348,0.217391304,0.130434783,5.00690293
0.173913043,0.260869565,0.434782609,0.304347826,0.391304348,0.043478261,0.304347826,0.391304348,0.043478261,0.086956522,0.52173913,0.173913043,0.304347826,0.391304348,0.043478261,0.086956522,0.347826087,0.347826087,0.173913043,0.260869565,0.434782609,0.217391304,0.130434783,0.217391304,0.391304348,0.304347826,0.130434783,0.434782609,0.086956522,0.260869565,0.086956522,0,0.173913043,0.173913043,0.086956522,0.347826087,0.304347826,0.304347826,0.130434783,10 .00407034
0.5,0.090909091,0.181818182,0.136363636,0.181818182,0.454545455,0,0.545454545,0.090909091,0.409090909,0.181818182,0.090909091,0,0.272727273,0,0.409090909,0.181818182,0,0.545454545,0.090909091,0.181818182,0.045454545,0.636363636,0.045454545,0.181818182,0.090909091,0.5,0.181818182,0.136363636,0.545454545,0.590909091,0,0,0.090909091,0.5,0.181818182,0.181818182,0.272727273,0.409090909,4.701827153
0.384615385,0.076923077,0.230769231,0.153846154,0.307692308,0.307692308,0,0.615384615,0,0.461538462,0.230769231,0.076923077,0,0.307692308,0,0.615384615,0.153846154,0,0.461538462,0.076923077,0.230769231,0,0.615384615,0,0.230769231,0.076923077,0.384615385,0.307692308,0.153846154,0.461538462,0.461538462,0,0,0.076923077,0.384615385,0.230769231,0.153846154,0.384615385,0.307692308,10 0.0024319
0.625,0.0625,0.1875,0.125,0.0625,0.5625,0,0.5,0.125,0.4375,0.1875,0.0625,0,0.25,0,0.1875,0.25,0,0.625,0.0625,0.1875,0.0625,0.75,0.0625,0.1875,0.0625,0.625,0.0625,0.125,0.6875,0.6875,0,0,0.0625,0.625,0.1875,0.1875,0.25,0.5,62.53 219878
0.125,0.5,0.125,0,0,0.625,0.25,0.125,0.375,0.125,0.5,0.125,0.25,0.375,0,0.25,0.375,0.125,0,0.625,0,0,0,0.25,0,0.625,0,0,0,0.25,0.625,0,0,0.625,0,0,0.5,0.125,0.125,0.801799154
0,0.5,0,0,0,0.5,0.375,0,0,0.125,0.25,0.25,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,2.803860472
0,0.875,0,0,0,0.875,0.125,0.375,0.125,0,0.25,0.625,0,0.875,0,0.375,0.5,0,0,0.875,0,0,0,0.25,0,0.875,0,0,0,0.25,0.875,0,0,0.875,0,0,0.875,0,0,5.3039 2019
0,0.625,0,0,0,0.625,0.25,0.125,0.25,0.125,0.375,0.25,0.25,0.375,0.125,0.25,0.375,0,0,0.625,0,0,0,0.375,0,0.625,0,0,0,0.375,0.625,0,0,0.5,0,0,0.625,0,0,1.201836711
0,0.625,0,0,0,0.625,0.25,0,0,0.125,0.125,0.5,0,0.625,0,0.625,0,0,0,0.625,0,0,0,0,0,0.625,0,0,0,0,0.625,0,0,0.625,0,0,0.625,0,0,2.601769688
0,0.5,0,0,0,0.5,0.125,0.25,0,0.125,0,0.5,0,0.5,0,0.25,0.25,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0,2.902018477
0.090909091,0.727272727,0,0.090909091,0.090909091,0.454545455,0.363636364,0.545454545,0,0.181818182,0.090909091,0.636363636,0.272727273,0.545454545,0,0,0.727272727,0,0,0.818181818,0,0,0,0.363636364,0,0.727272727,0,0,0,0.363636364,0.636363636,0,0,0.727272727,0,0,0.727272727,0,0.090909091,8.004749792
0,0.5,0,0,0,0.5,0.125,0.5,0.25,0,0.375,0.125,0.25,0.25,0.25,0.125,0.375,0.375,0,0.5,0,0,0,0.75,0,0.5,0,0,0,0.75,0.5,0,0,0.5,0,0,0.5,0,0,2.804301695
0,0.625,0.125,0,0,0.75,0.125,0.5,0,0,0,0.75,0,0.625,0.125,0.375,0.375,0.125,0,0.625,0,0,0,0.5,0,0.75,0,0,0,0.5,0.625,0,0,0.75,0,0,0.625,0.125,0,1.300030233
0,0.5,0,0,0,0.75,0.25,0.25,0.25,0.125,0.125,0.375,0,0.5,0.25,0.125,0.375,0.125,0,0.5,0,0,0,0.25,0,0.5,0,0,0,0.25,0.5,0,0,0.5,0,0,0.5,0,0,27.02071465
0,0.545454545,0,0,0,0.545454545,0.181818182,0.363636364,0.181818182,0.090909091,0.090909091,0.454545455,0.272727273,0.272727273,0.272727273,0.090909091,0.454545455,0.090909091,0,0.545454545,0,0,0,0.545454545,0,0.545454545,0,0,0,0.545454545,0.545454545,0,0,0.545454545,0,0,0.545454545,0,0,1.801153447
0,0.545454545,0,0,0,0.727272727,0.090909091,0.454545455,0.272727273,0,0,0.545454545,0.272727273,0.272727273,0.272727273,0,0.545454545,0,0,0.545454545,0,0,0,0.545454545,0,0.545454545,0,0,0,0.545454545,0.545454545,0,0,0.363636364,0,0,0.545454545,0,0,4.000037043
0.125,0.875,0,0,0,0.75,0.5,0.375,0,0,0.5,0.5,0.625,0.375,0,0.375,0.5,0,0,1,0,0,0,0.5,0,1,0,0,0,0.5,1,0,0,0.75,0,0,0.875,0,0.125,3.605494976
0,0.75,0.25,0.125,0.125,0.375,0.75,0.125,0,0,0.5,0.5,0.5,0.5,0,0.375,0.375,0.25,0,0.75,0.25,0.25,0,0.375,0.25,0.75,0,0.25,0,0.375,0.75,0,0,0.75,0,0,0.75,0.25,0,1.301076322
0.125,0.375,0.125,0,0.125,0.375,0.25,0.125,0.125,0.25,0.25,0.25,0.25,0.25,0,0.25,0.25,0,0,0.375,0.125,0,0,0.375,0,0.5,0,0,0,0.375,0.375,0,0,0.375,0,0.125,0.375,0.125,0.125,86 .63383335
0.047619048,0.476190476,0.142857143,0.095238095,0.095238095,0.047619048,0.380952381,0.142857143,0,0.047619048,0.142857143,0.476190476,0.380952381,0.238095238,0,0.142857143,0.476190476,0.047619048,0.047619048,0.476190476,0.142857143,0.095238095,0.095238095,0.476190476,0.142857143,0.476190476,0.047619048,0.047619048,0.047619048,0.523809524,0.523809524,0,0,0.476190476,0.047619048,0.142857143,0.523809524,0.095238095,0,1.433987528
0.166666667,0.333333333,0.166666667,0,0,0.5,0.333333333,0.333333333,0,0,0,0.5,0.166666667,0.333333333,0.166666667,0.333333333,0.166666667,0.166666667,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0.333333333,0.166666667,0.166666667,25.00061575
0.071428571,0.5,0.071428571,0.285714286,0,0.142857143,0.5,0.071428571,0.071428571,0.071428571,0.357142857,0.214285714,0.571428571,0,0,0,0.571428571,0,0.071428571,0.5,0.071428571,0.071428571,0.071428571,0.5,0.071428571,0.5,0.071428571,0,0,0.571428571,0.571428571,0,0,0.5,0.071428571,0.071428571,0.5,0.071428571,0.071428571,26.81 216377
0.2,0.2,0.25,0.35,0,0.2,0.25,0,0.2,0.3,0.3,0.05,0.15,0.2,0.1,0.15,0.45,0,0.2,0.2,0.15,0.25,0.3,0.15,0.15,0.2,0.2,0,0.15,0.3,0.4,0,0,0.15,0.2,0.15,0.2,0.35,0.2,13 .13 65444
0.19047619,0.095238095,0.476190476,0.238095238,0.095238095,0.380952381,0.238095238,0.238095238,0.238095238,0.095238095,0.095238095,0.476190476,0.19047619,0.142857143,0.238095238,0.142857143,0.333333333,0.238095238,0.142857143,0.142857143,0.19047619,0.19047619,0.19047619,0.285714286,0.238095238,0.333333333,0.142857143,0.19047619,0.19047619,0.285714286,0.285714286,0,0,0.428571429,0.095238095,0.142857143,0.19047619,0.380952381,0.095238095,4.401794508
0.388888889,0.166666667,0.111111111,0.166666667,0.222222222,0.444444444,0.166666667,0.444444444,0.222222222,0.277777778,0.166666667,0.111111111,0.277777778,0.111111111,0,0.166666667,0.277777778,0,0.333333333,0.111111111,0.277777778,0.222222222,0.388888889,0.166666667,0.111111111,0.166666667,0.5,0.111111111,0.055555556,0.5,0.444444444,0,0,0.111111111,0.444444444,0.277777778,0.222222222,0.111111111,0.333333333,29.816172 03
0.19047619,0.095238095,0.428571429,0.238095238,0.095238095,0.333333333,0.285714286,0.142857143,0.285714286,0.142857143,0.142857143,0.380952381,0.19047619,0.142857143,0.19047619,0.142857143,0.333333333,0.19047619,0.142857143,0.142857143,0.19047619,0.19047619,0.142857143,0.285714286,0.19047619,0.333333333,0.142857143,0.19047619,0.142857143,0.285714286,0.285714286,0,0,0.380952381,0.095238095,0.142857143,0.19047619,0.380952381,0.095238095,8.406654901
0.238095238,0.19047619,0.380952381,0.238095238,0.095238095,0.380952381,0.238095238,0.19047619,0.285714286,0.142857143,0.19047619,0.380952381,0.238095238,0.238095238,0.142857143,0.142857143,0.380952381,0.19047619,0.142857143,0.285714286,0.19047619,0.19047619,0.142857143,0.285714286,0.19047619,0.380952381,0.142857143,0.19047619,0.142857143,0.285714286,0.428571429,0,0,0.428571429,0.095238095,0.142857143,0.285714286,0.333333333,0.142857143,2.603052174
0.294117647,0.352941176,0.176470588,0.235294118,0.264705882,0.264705882,0.235294118,0.382352941,0.088235294,0.235294118,0.411764706,0.117647059,0.294117647,0.352941176,0,0.294117647,0.352941176,0.117647059,0.205882353,0.529411765,0.117647059,0.294117647,0.235294118,0.264705882,0.176470588,0.352941176,0.294117647,0.264705882,0.205882353,0.294117647,0.441176471,0.058823529,0.117647059,0.264705882,0.470588235,0.088235294,0.529411765,0.176470588,0.117647059,62.99509686
0.166666667,0.333333333,0.5,0.25,0.083333333,0.416666667,0.25,0.083333333,0.416666667,0.166666667,0.333333333,0.5,0.666666667,0,0,0.083333333,0.583333333,0.25,0.083333333,0.416666667,0.25,0.25,0.083333333,0.583333333,0.25,0.583333333,0.083333333,0.25,0.083333333,0.583333333,0.5,0,0,0.166666667,0.166666667,0.166666667,0.416666667,0.25,0.083333333,43 .51972 676
0.083333333,0.083333333,0.416666667,0.083333333,0.25,0.083333333,0.25,0.083333333,0.083333333,0.166666667,0.166666667,0.333333333,0.166666667,0.333333333,0,0.166666667,0.166666667,0.166666667,0.083333333,0.25,0.25,0.083333333,0.416666667,0.083333333,0.333333333,0.166666667,0.166666667,0.083333333,0.416666667,0.083333333,0.166666667,0,0,0.166666667,0,0.333333333,0.166666667,0.333333333,0,43 .66344393
0.263157895,0.105263158,0.157894737,0.157894737,0.052631579,0.263157895,0.105263158,0.263157895,0.052631579,0.210526316,0.210526316,0.052631579,0.210526316,0.052631579,0.052631579,0,0.263157895,0,0.263157895,0.105263158,0.157894737,0.105263158,0.315789474,0.263157895,0.105263158,0.157894737,0.210526316,0.052631579,0.052631579,0.526315789,0.315789474,0.052631579,0.052631579,0.105263158,0.368421053,0.157894737,0.105263158,0.157894737,0.263157895,52.33341962
0.125,0.5625,0.0625,0.0625,0.25,0.25,0.125,0.125,0.125,0.0625,0.375,0.25,0.4375,0.375,0,0.4375,0.25,0.125,0,0.6875,0.125,0.0625,0.125,0.25,0.0625,0.5625,0.125,0.0625,0.125,0.25,0.5,0,0.0625,0.375,0.125,0,0.5625,0,0.125,6.008076642
0.111111111,0.5,0.055555556,0.111111111,0.222222222,0.333333333,0.277777778,0.222222222,0.222222222,0.111111111,0.5,0.055555556,0.277777778,0.333333333,0.111111111,0.277777778,0.333333333,0.111111111,0,0.5,0.111111111,0,0.166666667,0.555555556,0.055555556,0.5,0.111111111,0,0.166666667,0.555555556,0.444444444,0.055555556,0.055555556,0.277777778,0.055555556,0.166666667,0.555555556,0.055555556,0.055555556,2.085158336
0.340425532,0.14893617,0.106382979,0.29787234,0.127659574,0.085106383,0.212765957,0.127659574,0.085106383,0.170212766,0.234042553,0.063829787,0.255319149,0.063829787,0.021276596,0.382978723,0.212765957,0.042553191,0.212765957,0.191489362,0.127659574,0.127659574,0.255319149,0.212765957,0.106382979,0.191489362,0.319148936,0.14893617,0.234042553,0.234042553,0.255319149,0.021276596,0.106382979,0.106382979,0.234042553,0.106382979,0.14893617,0.063829787,0.340425532,9.006611174
0.340909091,0.159090909,0.25,0.159090909,0.295454545,0.227272727,0.090909091,0.454545455,0.022727273,0.159090909,0.25,0.204545455,0.181818182,0.227272727,0.136363636,0.25,0.113636364,0.25,0.181818182,0.272727273,0.136363636,0.227272727,0.272727273,0.159090909,0.227272727,0.227272727,0.272727273,0.181818182,0.227272727,0.204545455,0.272727273,0,0,0.295454545,0.25,0.113636364,0.227272727,0.159090909,0.272727273,0.400084808
0.212765957,0.127659574,0.191489362,0.212765957,0.127659574,0.191489362,0.170212766,0.212765957,0.106382979,0.255319149,0.170212766,0.191489362,0.255319149,0.085106383,0.042553191,0.170212766,0.234042553,0.085106383,0.106382979,0.212765957,0.127659574,0.127659574,0.170212766,0.319148936,0.106382979,0.255319149,0.191489362,0.106382979,0.14893617,0.340425532,0.191489362,0.021276596,0.106382979,0.29787234,0.14893617,0.085106383,0.106382979,0.212765957,0.234042553,0.300108988
0.391304348,0.065217391,0.152173913,0.217391304,0.282608696,0.152173913,0.130434783,0.326086957,0.108695652,0.173913043,0.195652174,0.152173913,0.282608696,0.086956522,0.086956522,0.369565217,0.108695652,0.108695652,0.239130435,0.217391304,0.152173913,0.304347826,0.304347826,0.108695652,0.152173913,0.195652174,0.326086957,0.326086957,0.282608696,0.130434783,0.195652174,0.065217391,0.152173913,0.239130435,0.326086957,0.152173913,0.152173913,0.152173913,0.304347826,10 .00374432
0.340909091,0.159090909,0.227272727,0.181818182,0.318181818,0.113636364,0.272727273,0.386363636,0.068181818,0.204545455,0.295454545,0.136363636,0.318181818,0.181818182,0.068181818,0.340909091,0.227272727,0.136363636,0.227272727,0.318181818,0.181818182,0.181818182,0.272727273,0.227272727,0.181818182,0.25,0.272727273,0.181818182,0.227272727,0.272727273,0.181818182,0,0.045454545,0.227272727,0.204545455,0.113636364,0.204545455,0.227272727,0.295454545,1.20069116
0.19047619,0.238095238,0.19047619,0.19047619,0.095238095,0.238095238,0.285714286,0.095238095,0.142857143,0.19047619,0.238095238,0.19047619,0.238095238,0.285714286,0.047619048,0.238095238,0.19047619,0.142857143,0.095238095,0.333333333,0.19047619,0.095238095,0.285714286,0.047619048,0.19047619,0.238095238,0.19047619,0.095238095,0.285714286,0.047619048,0.428571429,0,0,0.285714286,0.142857143,0.142857143,0.428571429,0,0,1.503656555
0.272727273,0.181818182,0.363636364,0.181818182,0.181818182,0.272727273,0.318181818,0.136363636,0.227272727,0.227272727,0.272727273,0.272727273,0.363636364,0.181818182,0.090909091,0.318181818,0.227272727,0.227272727,0.181818182,0.318181818,0.227272727,0.090909091,0.454545455,0.272727273,0.318181818,0.227272727,0.318181818,0.136363636,0.409090909,0.318181818,0.363636364,0,0.090909091,0.272727273,0.090909091,0.181818182,0.318181818,0.181818182,0.136363636,4.507306675
0.25,0.3,0.15,0.1,0,0.55,0.4,0.2,0.2,0,0,0.55,0.45,0.1,0.05,0.1,0.35,0.15,0.05,0.5,0.05,0.1,0.2,0.3,0.05,0.5,0.05,0.05,0.05,0.45,0.55,0,0,0.6,0.05,0.05,0.35,0.1,0.2,6.250122916
0.15,0.2,0.15,0.1,0,0.55,0.3,0.2,0.2,0,0,0.45,0.25,0.1,0.05,0.2,0.25,0.15,0.05,0.3,0.05,0.1,0.3,0.2,0.15,0.3,0.05,0.05,0.15,0.35,0.35,0,0,0.5,0.05,0.05,0.25,0.2,0.1,0.800016969
0.15,0.3,0.15,0.05,0.05,0.5,0.35,0.25,0.15,0.05,0.05,0.5,0.35,0.1,0.05,0.2,0.35,0.15,0.1,0.45,0,0.1,0.3,0.3,0.15,0.4,0.05,0.05,0.15,0.45,0.45,0,0,0.55,0.1,0,0.35,0.3,0.1,1.560033524
0.15,0.3,0.25,0.2,0,0.45,0.5,0.2,0.1,0,0,0.65,0.45,0.1,0.05,0.2,0.35,0.25,0.05,0.4,0.15,0.2,0.3,0.3,0.25,0.4,0.05,0.15,0.15,0.45,0.45,0,0,0.5,0.05,0.15,0.35,0.2,0.1,6.250120552
0.15,0.3,0.25,0.2,0,0.45,0.5,0.2,0.1,0,0.1,0.55,0.45,0.1,0.05,0.2,0.35,0.25,0.05,0.5,0.05,0.2,0.3,0.3,0.25,0.4,0.05,0.15,0.15,0.45,0.45,0,0,0.5,0.05,0.15,0.35,0.3,0.1,3.130063945
0.19047619,0.119047619,0.333333333,0.333333333,0.166666667,0.119047619,0.357142857,0.238095238,0.047619048,0.261904762,0.238095238,0.214285714,0.214285714,0.238095238,0.19047619,0.214285714,0.142857143,0.30952381,0.142857143,0.285714286,0.166666667,0.404761905,0.261904762,0.071428571,0.30952381,0.142857143,0.214285714,0.357142857,0.214285714,0.119047619,0.142857143,0,0.095238095,0.19047619,0.238095238,0.166666667,0.285714286,0.214285714,0.023809524,40 .01916225
0.052631579,0.157894737,0.368421053,0,0.105263158,0.473684211,0,0.315789474,0.263157895,0,0.315789474,0.210526316,0.210526316,0.105263158,0.157894737,0,0.210526316,0.315789474,0.052631579,0.263157895,0.052631579,0.421052632,0.157894737,0.157894737,0.368421053,0.157894737,0.052631579,0.315789474,0,0.315789474,0.210526316,0,0,0.263157895,0.210526316,0,0.157894737,0.157894737,0.052631579,25.0347386
0.256410256,0.205128205,0.205128205,0.461538462,0.153846154,0.102564103,0.256410256,0.153846154,0.102564103,0.358974359,0.205128205,0.205128205,0.435897436,0.179487179,0.025641026,0.256410256,0.205128205,0.205128205,0.102564103,0.307692308,0.307692308,0.282051282,0.179487179,0.179487179,0.205128205,0.205128205,0.256410256,0.282051282,0.179487179,0.179487179,0.205128205,0.051282051,0.051282051,0.384615385,0.179487179,0.128205128,0.41025641,0.102564103,0.051282051,1.201147707
0.12195122,0.097560976,0.219512195,0.292682927,0.12195122,0.048780488,0.268292683,0.12195122,0.048780488,0.195121951,0.170731707,0.146341463,0.219512195,0.146341463,0.219512195,0.146341463,0.146341463,0.170731707,0.073170732,0.195121951,0.170731707,0.243902439,0.243902439,0,0.195121951,0.12195122,0.12195122,0.219512195,0.170731707,0.073170732,0.12195122,0.024390244,0.048780488,0.243902439,0.146341463,0.219512195,0.12195122,0.365853659,0.097560976,100.027384
0.151515152,0.212121212,0.242424242,0.242424242,0.181818182,0.272727273,0.242424242,0.242424242,0.212121212,0.090909091,0.333333333,0.181818182,0.212121212,0.272727273,0.151515152,0.151515152,0.242424242,0.212121212,0.060606061,0.242424242,0.242424242,0.303030303,0.363636364,0.090909091,0.242424242,0.272727273,0.121212121,0.181818182,0.242424242,0.212121212,0.272727273,0.03030303,0.03030303,0.242424242,0.121212121,0.181818182,0.272727273,0.242424242,0.090909091,10 0.0788938
0.181818182,0.242424242,0.181818182,0.212121212,0.121212121,0.121212121,0.303030303,0.181818182,0.060606061,0.181818182,0.333333333,0.151515152,0.212121212,0.272727273,0.121212121,0.272727273,0.272727273,0.151515152,0.121212121,0.333333333,0.151515152,0.181818182,0.363636364,0.060606061,0.212121212,0.272727273,0.212121212,0.181818182,0.242424242,0.181818182,0.272727273,0,0,0.303030303,0.121212121,0.090909091,0.333333333,0.272727273,0.090909091,10 0.08810 19
0.236842105,0.210526316,0.263157895,0.447368421,0.078947368,0.078947368,0.447368421,0.078947368,0.078947368,0.263157895,0.236842105,0.236842105,0.578947368,0.026315789,0.078947368,0.184210526,0.342105263,0.131578947,0.026315789,0.421052632,0.184210526,0.078947368,0.236842105,0.342105263,0.131578947,0.342105263,0.184210526,0.105263158,0.210526316,0.368421053,0.263157895,0.026315789,0.184210526,0.342105263,0.131578947,0.078947368,0.236842105,0.289473684,0.210526316,18.02397686
0.484848485,0.121212121,0.151515152,0.151515152,0.242424242,0.333333333,0.090909091,0.454545455,0.090909091,0.363636364,0.212121212,0.060606061,0.181818182,0.212121212,0.060606061,0.212121212,0.212121212,0.03030303,0.242424242,0.151515152,0.242424242,0.272727273,0.363636364,0.151515152,0.151515152,0.121212121,0.424242424,0.242424242,0.090909091,0.424242424,0.272727273,0.03030303,0.03030303,0.090909091,0.333333333,0.181818182,0.212121212,0.181818182,0.393939394,10 0.0278173
0.3125,0.125,0.21875,0.28125,0.15625,0.375,0.1875,0.3125,0.15625,0.1875,0.21875,0.1875,0.25,0.15625,0.09375,0.25,0.21875,0.1875,0.375,0.1875,0.21875,0.09375,0.375,0.1875,0.25,0.15625,0.28125,0.15625,0.21875,0.34375,0.5,0,0,0.21875,0.40625,0.1875,0.25,0.21875,0.1875,52.39010 002
0,0.076923077,0.346153846,0.076923077,0.230769231,0.192307692,0.192307692,0.269230769,0.153846154,0.192307692,0.192307692,0.230769231,0.192307692,0.153846154,0.115384615,0,0.076923077,0.346153846,0,0.153846154,0.192307692,0.307692308,0.038461538,0.153846154,0.346153846,0.076923077,0,0.307692308,0.038461538,0.153846154,0.115384615,0,0,0.307692308,0.076923077,0.192307692,0.076923077,0.153846154,0,125.13 3667
0,0.428571429,0,0,0,0.5,0.285714286,0.214285714,0.071428571,0.142857143,0.142857143,0.285714286,0,0.428571429,0.071428571,0.214285714,0.214285714,0,0,0.428571429,0,0,0,0.357142857,0,0.428571429,0,0,0,0.357142857,0.428571429,0,0,0.571428571,0,0,0.428571429,0.142857143,0,1.824179854
0.142857143,0.5,0.142857143,0.071428571,0.071428571,0.571428571,0.285714286,0.142857143,0.357142857,0.071428571,0.428571429,0.214285714,0.285714286,0.357142857,0.071428571,0.285714286,0.357142857,0.142857143,0.071428571,0.571428571,0.071428571,0.142857143,0.142857143,0.357142857,0.142857143,0.5,0.142857143,0.142857143,0.142857143,0.357142857,0.642857143,0,0,0.642857143,0.071428571,0.071428571,0.642857143,0,0,2.223059031
0.071428571,0.5,0.142857143,0.071428571,0.142857143,0.5,0.142857143,0.214285714,0.285714286,0.071428571,0.214285714,0.428571429,0.285714286,0.357142857,0.214285714,0.142857143,0.428571429,0.071428571,0.071428571,0.5,0.142857143,0.071428571,0.142857143,0.428571429,0.142857143,0.5,0.071428571,0.071428571,0.142857143,0.428571429,0.571428571,0,0,0.5,0.142857143,0.071428571,0.571428571,0,0,2.188979 24
0.111111111,0.555555556,0,0,0.222222222,0.444444444,0,0.444444444,0.222222222,0,0.444444444,0.222222222,0.666666667,0,0,0,0.555555556,0,0,0.666666667,0,0,0,0.333333333,0,0.666666667,0,0,0,0.333333333,0.444444444,0,0.222222222,0.111111111,0,0,0.555555556,0,0.111111111,632 .8576274
0.16,0.28,0.2,0.16,0.24,0.32,0.12,0.36,0.2,0.04,0.32,0.24,0.48,0.04,0.04,0.12,0.44,0.04,0.04,0.4,0.12,0.2,0.04,0.36,0.12,0.44,0.04,0.2,0.04,0.36,0.28,0.08,0.16,0.28,0.12,0.12,0.28,0.2,0.16,169.3460267
0.086956522,0.173913043,0.347826087,0.086956522,0.260869565,0.130434783,0.173913043,0.260869565,0.130434783,0.130434783,0.304347826,0.217391304,0.173913043,0.347826087,0.086956522,0.130434783,0.217391304,0.304347826,0.086956522,0.260869565,0.260869565,0.347826087,0.217391304,0.173913043,0.347826087,0.173913043,0.086956522,0.347826087,0.086956522,0.304347826,0.260869565,0,0,0.304347826,0.130434783,0.217391304,0.217391304,0.217391304,0.043478261,10 0.1630004
0.25,0.222222222,0.194444444,0.166666667,0.166666667,0.277777778,0.194444444,0.277777778,0.166666667,0.222222222,0.277777778,0.138888889,0.361111111,0.166666667,0.055555556,0.083333333,0.333333333,0.083333333,0.222222222,0.25,0.277777778,0.194444444,0.194444444,0.222222222,0.194444444,0.222222222,0.194444444,0.111111111,0.055555556,0.361111111,0.25,0.055555556,0.166666667,0.194444444,0.388888889,0.111111111,0.277777778,0.138888889,0.194444444,57 .60 236284
0.111111111,0.444444444,0.111111111,0.111111111,0.333333333,0.222222222,0.111111111,0.333333333,0.222222222,0,0.555555556,0,0.333333333,0.222222222,0.111111111,0.222222222,0.333333333,0,0,0.333333333,0.222222222,0.222222222,0.222222222,0.111111111,0.111111111,0.444444444,0.111111111,0.111111111,0.111111111,0.222222222,0.111111111,0,0.222222222,0.333333333,0.222222222,0.222222222,0.444444444,0.111111111,0.111111111,1021.523108
0.272727273,0.181818182,0.272727273,0.227272727,0.136363636,0.318181818,0.318181818,0.227272727,0.227272727,0.318181818,0.181818182,0.272727273,0.318181818,0.227272727,0.227272727,0.318181818,0.227272727,0.227272727,0.136363636,0.363636364,0.181818182,0.227272727,0.318181818,0.227272727,0.227272727,0.227272727,0.318181818,0.227272727,0.318181818,0.227272727,0.272727273,0,0.090909091,0.318181818,0.227272727,0.136363636,0.363636364,0.136363636,0.090909091,16 .02615936
0.086956522,0.173913043,0.347826087,0.217391304,0.217391304,0.347826087,0.217391304,0.304347826,0.260869565,0.173913043,0.347826087,0.173913043,0.260869565,0.173913043,0.260869565,0.173913043,0.260869565,0.260869565,0.130434783,0.217391304,0.217391304,0.434782609,0.130434783,0.173913043,0.347826087,0.173913043,0.086956522,0.347826087,0.086956522,0.217391304,0.173913043,0,0.086956522,0.304347826,0.130434783,0.130434783,0.217391304,0.304347826,0.043478261,5.112651401
0.15625,0.21875,0.3125,0.25,0.21875,0.21875,0.1875,0.28125,0.15625,0.15625,0.4375,0.09375,0.375,0.21875,0.0625,0.1875,0.25,0.28125,0.15625,0.375,0.21875,0.40625,0.15625,0.15625,0.28125,0.25,0.1875,0.40625,0.125,0.1875,0.1875,0,0.125,0.28125,0.28125,0.125,0.34375,0.25,0.03125,9.811793705
0.25,0.25,0.166666667,0.166666667,0.25,0.333333333,0.166666667,0.333333333,0.166666667,0.25,0.166666667,0.416666667,0.25,0.333333333,0.083333333,0.25,0.25,0.083333333,0.083333333,0.333333333,0.25,0.083333333,0.333333333,0.25,0.25,0.333333333,0.166666667,0.083333333,0.333333333,0.25,0.5,0,0,0.333333333,0.166666667,0.25,0.333333333,0.083333333,0.166666667,10 .01 245983
0.25,0.25,0.166666667,0.166666667,0.416666667,0.333333333,0.083333333,0.416666667,0.25,0.166666667,0.25,0.333333333,0.25,0.333333333,0.083333333,0.25,0.25,0.083333333,0.25,0.333333333,0.25,0.166666667,0.416666667,0.166666667,0.25,0.333333333,0.166666667,0.25,0.333333333,0.25,0.416666667,0.083333333,0.083333333,0.25,0.25,0.333333333,0.333333333,0.083333333,0.166666667,15 .019908 2
0.571428571,0.285714286,0,0,0,0.857142857,0,0.857142857,0,0.571428571,0,0.285714286,0,0.285714286,0,0,0.285714286,0,0.571428571,0.285714286,0,0,0.571428571,0.285714286,0,0.285714286,0.571428571,0,0,0.857142857,0.857142857,0,0,0.285714286,0.571428571,0,0.285714286,0,0.571428571,1 28.0028 299
0.076923077,0.230769231,0.384615385,0.076923077,0.153846154,0.307692308,0.076923077,0.384615385,0.076923077,0.076923077,0.384615385,0.230769231,0.076923077,0.461538462,0.153846154,0.230769231,0.230769231,0.230769231,0.076923077,0.384615385,0.153846154,0.230769231,0.230769231,0.230769231,0.384615385,0.230769231,0.076923077,0.153846154,0.153846154,0.307692308,0.307692308,0,0,0.307692308,0.076923077,0.307692308,0.307692308,0.307692308,0,200 .11 77 291
